1.846910000000000000e+05
5.496950000000000000e+05
1.294980000000000000e+05
4.151800000000000000e+05
1.259820000000000000e+05
2.178980000000000000e+05
7.078130000000000000e+05
5.446810000000000000e+05
2.883140000000000000e+05
5.159440000000000000e+05
3.163320000000000000e+05
2.791570000000000000e+05
1.300490000000000000e+05
5.344400000000000000e+05
1.036030000000000000e+05
4.169540000000000000e+05
7.617560000000000000e+05
2.590660000000000000e+05
2.908390000000000000e+05
1.884560000000000000e+05
1.089410000000000000e+05
1.634030000000000000e+05
1.467410000000000000e+05
1.571420000000000000e+05
7.151530000000000000e+05
2.742390000000000000e+05
6.179560000000000000e+05
6.879020000000000000e+05
6.625610000000000000e+05
4.098590000000000000e+05
5.218630000000000000e+05
7.086830000000000000e+05
8.063790000000000000e+05
8.209280000000000000e+05
5.969420000000000000e+05
1.996190000000000000e+05
7.480910000000000000e+05
1.008420000000000000e+05
1.856550000000000000e+05
1.365870000000000000e+05
7.991810000000000000e+05
1.552230000000000000e+05
1.499750000000000000e+05
6.467320000000000000e+05
1.465620000000000000e+05
5.879720000000000000e+05
3.444420000000000000e+05
4.301430000000000000e+05
1.863940000000000000e+05
1.629500000000000000e+05
5.209460000000000000e+05
2.389730000000000000e+05
2.391560000000000000e+05
1.769460000000000000e+05
4.061370000000000000e+05
2.289440000000000000e+05
7.675850000000000000e+05
3.146410000000000000e+05
1.434070000000000000e+05
7.899550000000000000e+05
7.892300000000000000e+05
4.879000000000000000e+05
5.027140000000000000e+05
2.690540000000000000e+05
6.212020000000000000e+05
5.698460000000000000e+05
6.909530000000000000e+05
7.210370000000000000e+05
7.526780000000000000e+05
2.144890000000000000e+05
2.854970000000000000e+05
2.166680000000000000e+05
2.293340000000000000e+05
1.210330000000000000e+05
4.094790000000000000e+05
4.131940000000000000e+05
6.259080000000000000e+05
6.216890000000000000e+05
3.999880000000000000e+05
5.224290000000000000e+05
5.405090000000000000e+05
2.715618461540000280e+05
1.787110000000000000e+05
7.295440000000000000e+05
7.270890000000000000e+05
3.389550000000000000e+05
3.043580000000000000e+05
